"DataEntries: 8756, TestEntries: 1, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"163.89885441136116","162.755128205055"
"171.23173020828725","163.121153846066"
"168.67515897996807","163.85320512808798"
"163.96854868724236","157.996794871912"
"157.19927540059538","155.8006410255605"
"149.53281503696226","153.2384615384835"
"147.27903716341672","151.40833333342852"
"144.19611023882374","147.748076923033"
"139.49240643382038","140.7935897435385"
"131.99565914217246","139.6955128205055"
"132.41086135349136","130.178846153934"
"127.23835963450378","119.93012820505498"
"125.9718673613954","114.43974358960452"
"125.21559271359786","112.6096153845495"
"126.41669590351597","126.8846153845495"
"134.95636192186865","151.0423076924175"
"159.23242539629868","161.29102564101098"
"158.31929925020634","152.1403846154505"
"152.07850312721183","151.7743589744395"
"151.55887116359662","151.7743589744395"
"151.6970241196806","151.40833333342852"
"144.17056969734952","151.40833333342852"
"144.8166151557562","151.7743589744395"
"147.98625531743295","151.7743589744395"
"153.5442015811581","152.5064102564615"
"156.13080510090586","152.87243589747249"
"156.47984308115147","152.5064102564615"
"145.1680581588485","152.1403846154505"
"141.26032256348094","150.6762820514065"
"140.94051171698644","152.5064102564615"
"130.92220891332408","139.32948717949452"
"125.45026199005505","139.32948717949452"
"117.9262962946894","104.19102564101101"
"90.02629057376731","74.54294871797799"
"87.640288340452","61.0"
"81.671673312905","61.0"
"85.90474435913109","87.71987179494499"
"105.9820328371743","90.64807692303302"
"115.3783953554796","117.00192307696699"
"141.15596364728486","168.6115384615165"
"154.35094670281276","150.31025641039548"
"149.77877855819492","149.944230769099"
"148.54849145866726","151.0423076924175"
"149.86302181423085","151.0423076924175"
"152.66511184515593","150.6762820514065"
"149.1542490772335","150.6762820514065"
"151.93245740680933","151.40833333342852"
"154.06425963330364","151.7743589744395"
"153.08806944889426","152.87243589747249"
"159.59965901849702","152.87243589747249"
"149.12424085686172","152.5064102564615"
"146.92406337458888","151.0423076924175"
"146.8562518892278","149.212179487077"
"144.1203026364327","146.28397435898898"
"140.6303202592769","143.721794871912"
"137.1873747993354","134.571153846066"
"128.9043692695882","79.66730769241747"
"118.29763025128722","106.75320512808801"
"123.68103071076371","157.630769230901"
"137.4376039851831","156.1666666665715"
"136.54917355140216","156.5326923075825"
"138.57170971760496","157.630769230901"
"145.970738045816","157.630769230901"
"154.920350771427","156.1666666665715"
"147.819713593198","155.4346153845495"
"144.41331909923258","156.5326923075825"
"146.67240506987685","159.09487179494502"
"153.1526003851801","162.755128205055"
"160.7738658944617","164.9512820514065"
"152.06370405261433","155.8006410255605"
"146.7441530857406","152.87243589747249"
"150.94206287379674","150.6762820514065"
"149.312746996015","145.551923076967"
"152.1621156580273","141.15961538454948"
"151.86167424832905","112.24358974353851"
"135.59731278122027","138.9634615384835"
"141.7846892031183","117.733974358989"
"135.8238212520085","104.19102564101101"
"132.5586183319984","105.28910256404399"
"130.6707689172512","117.00192307696699"
"123.00918805917178","119.198076923033"
"128.51541863983311","124.3224358974725"
"144.88749201180048","159.826923076967"
"154.14320711717588","166.78141025646153"
"153.049090104949","166.04935897443949"
"155.26609934282283","167.14743589747252"
"155.72489186954252","182.1544871794945"
"160.2745676292978","170.8076923075825"
"157.03035822730212","161.29102564101098"
"158.48166916879865","155.8006410255605"
"158.65740020265463","157.2647435896045"
"166.87848350457963","180.6903846154505"
"175.1390162009744","203.383974358989"
"171.54860039048293","193.86730769241748"
"160.90076735034123","182.1544871794945"
"153.54250904398086","153.9705128205055"
"144.0941526739115","151.7743589744395"
"143.23751169700913","148.846153846066"
"135.03106177575202","145.917948717978"
"146.58407634872745","150.31025641039548"
"139.86839376486822","144.087820512923"
"135.82801728673746","137.4993589744395"
"131.82885753360355","115.171794871912"
"129.83284532186704","109.31538461545051"
"128.79424961087446","101.628846153934"
"128.05261573646757","135.669230769099"
"146.48920215436942","133.47307692303298"
"147.32870829967777","155.8006410255605"
"148.31565659122575","151.40833333342852"
"147.14288666642216","152.1403846154505"
"152.73985163797516","151.7743589744395"
"151.06032594885778","151.0423076924175"
"147.41129930552037","149.578205128088"
"147.01064890969027","150.6762820514065"
"152.467884251136","151.0423076924175"
"162.33407327376972","153.6044871794945"
"164.73794016665332","160.92499999999998"
"163.95086696206315","157.630769230901"
"157.87010598254687","153.9705128205055"
"148.56697598802418","153.2384615384835"
"149.33774943387337","146.65"
"150.26354416177196","146.28397435898898"
"157.99949319293313","140.0615384615165"
"138.16531407801995","134.571153846066"
"128.42932372898014","61.0"
"109.05697755177303","74.176923076967"
"111.83010851720886","87.71987179494499"
"128.55504280017766","131.64294871797802"
"136.2759903631577","137.4993589744395"
"144.08412370871915","138.59743589747248"
"140.8284838836212","141.15961538454948"
"146.7704270405721","133.10705128202198"
"146.34650381771712","152.5064102564615"
"154.00024235060988","164.219230769099"
"155.1702819473553","156.1666666665715"
"151.33265731884384","155.8006410255605"
"148.70601916244772","151.0423076924175"
"149.94080147983397","151.0423076924175"
"156.59353000788872","162.389102564044"
"167.69774167082014","185.81474358960452"
"167.1676164577547","208.5083333334285"
"170.69530266505728","210.3384615384835"
"168.31077994256324","187.278846153934"
"163.6635122427869","169.34358974353847"
"159.0653112746481","163.121153846066"
"157.93948042960523","153.2384615384835"
"161.71900107146436","155.8006410255605"
"159.72325248326894","151.40833333342852"
"147.17366492640858","149.578205128088"
"147.63365482747005","148.846153846066"
"148.49502201166084","149.212179487077"
"158.69043322477515","159.09487179494502"
"165.7371235007773","177.76217948707702"
"184.28381867329878","221.31923076909902"
"192.59647367434542","235.9602564103955"
"190.79053691256672","220.221153846066"
"189.1890788739818","213.9987179485935"
"191.54444164548107","212.9006410255605"
"187.92058346941243","212.16858974353852"
"185.06560570787227","209.60641025646152"
"191.51708026493995","203.01794871797802"
"191.6385592439357","198.6256410255605"
"203.440878788024","201.553846153934"
"223.70460350563366","215.828846153934"
"225.22947709569576","227.17564102556048"
"205.7663902642797","203.383974358989"
"181.10771699610453","170.4416666665715"
"167.86030621543492","159.09487179494502"
"162.6512431340162","152.1403846154505"
"149.52231479127036","149.212179487077"
"160.30056197514526","147.016025641011"
"155.64008073646667","145.185897435956"
"154.2728222250504","144.087820512923"
"154.0250169404648","137.1333333334285"
"153.8522664795742","143.721794871912"
"159.9817639873579","152.5064102564615"
"171.56180310949767","168.97756410252748"
"187.68360067969485","191.30512820505498"
"191.70128910696778","204.848076923033"
"186.9220828160994","200.0897435896045"
"182.72133465740805","199.35769230758248"
"182.50684741116177","204.848076923033"
"185.96458949511384","202.65192307696702"
"189.6391364697789","204.848076923033"
"191.80555019116355","202.28589743595597"
"187.63843663763447","201.91987179494498"
"187.16471124688016","210.3384615384835"
"191.6667595629439","227.17564102556048"
"196.11883725356074","226.8096153845495"
"186.0146336282696","171.905769230901"
"163.5463615476141","158.36282051292298"
"158.08348656073258","155.4346153845495"
"155.42282612924836","150.6762820514065"
"150.72139314677005","147.748076923033"
"149.16523966314654","144.453846153934"
"149.68444529162284","144.087820512923"
"150.2522723797032","143.355769230901"
"149.411106015832","140.7935897435385"
"147.8073665396091","142.6237179485935"
"148.9981520401055","149.578205128088"
"153.2720802339983","153.6044871794945"
"156.97156703538283","162.755128205055"
"157.10096931146637","174.10192307696698"
"159.46111192405965","168.6115384615165"
"160.8346555628089","164.219230769099"
"162.70225246188159","167.5134615384835"
"165.5229418366417","169.34358974353847"
"178.2059683086381","170.4416666665715"
"173.6319839263631","170.4416666665715"
"177.4607099646604","176.298076923033"
"182.7887599929559","185.0826923075825"
"185.4481098447739","189.108974358989"
"181.28645262185444","173.003846153934"
"163.3686011779632","163.487179487077"
"157.5441471262039","156.89871794859351"
"157.52190418267944","153.6044871794945"
"152.30382537614852","149.944230769099"
"149.70123372476158","146.28397435898898"
"144.22152773407802","145.917948717978"
"137.9190524298677","144.087820512923"
"134.2322872917827","141.15961538454948"
"142.7107843659528","139.32948717949452"
"144.59721955014413","140.0615384615165"
"136.01406835128384","147.748076923033"
"134.29364067988476","152.1403846154505"
"143.68089329209593","154.7025641025275"
"158.49456272955055","156.89871794859351"
"155.12013037606712","154.7025641025275"
"154.82790333087237","154.7025641025275"
"160.48166576078233","154.3365384615165"
"158.20900781125687","154.3365384615165"
"155.42971004940568","154.7025641025275"
"157.06155920979361","154.7025641025275"
"161.99144569791216","154.3365384615165"
"168.28937651633007","155.0685897435385"
"175.17826719224746","157.996794871912"
"161.1536342546273","156.89871794859351"
"152.96330178618416","154.7025641025275"
"154.16120441131432","153.6044871794945"
"151.63778276152817","152.5064102564615"
"149.5468763210949","150.6762820514065"
"147.3994107920443","145.917948717978"
"128.55191599161407","127.2506410255605"
"122.71975111894847","111.1455128205055"
"107.33097428801617","105.28910256404399"
"103.50917623163798","105.28910256404399"
"102.72744755208984","110.77948717949451"
"127.17908827443358","130.91089743595597"
"137.3107366879186","152.1403846154505"
"155.69446163798457","162.755128205055"
"164.6861711939753","164.219230769099"
"163.3504457838527","157.996794871912"
"158.73240172183796","154.3365384615165"
"161.00474499431016","153.2384615384835"
"165.61068219986066","152.87243589747249"
"158.51990765662734","152.5064102564615"
"154.74769232759704","152.1403846154505"
"155.4476336315026","152.1403846154505"
"158.03586562898008","152.87243589747249"
"167.84254583561278","157.2647435896045"
"168.5760729757982","155.8006410255605"
"160.55434250288744","152.5064102564615"
"154.76257958241672","150.6762820514065"
"148.08088335736326","150.31025641039548"
"146.30806976928767","147.748076923033"
"143.24680466360434","142.25769230758252"
"136.48681529736734","142.6237179485935"
"133.06103730209435","138.59743589747248"
"129.80232460291484","136.76730769241752"
"128.4667038714758","139.6955128205055"
"126.11640463468987","140.7935897435385"
"128.20599104355557","144.453846153934"
"133.88732099947325","145.551923076967"
"152.5720003473315","148.114102564044"
"148.64497125783174","149.944230769099"
"152.52409170044496","151.40833333342852"
"152.65134495924715","155.0685897435385"
"153.77363218424748","156.89871794859351"
"152.17832593355672","156.89871794859351"
"148.99654216950668","152.87243589747249"
"146.8479179277429","152.87243589747249"
"152.56950755525193","156.5326923075825"
"159.81763600753789","165.6833333334285"
"162.9154673203606","173.369871794945"
"161.98142754997087","167.5134615384835"
"156.07243423064247","159.09487179494502"
"153.09434120882645","155.4346153845495"
"153.25136413495235","153.9705128205055"
"147.82644019818517","153.6044871794945"
"145.80117679554408","152.5064102564615"
"147.79442694025445","153.6044871794945"
"146.83316581363556","152.5064102564615"
"133.68851715767462","152.1403846154505"
"137.79576366277047","151.7743589744395"
"140.19705745864445","149.578205128088"
"147.9296822395771","151.7743589744395"
"151.64643307752823","150.6762820514065"
"161.0474626999292","152.87243589747249"
"157.14084006663995","153.6044871794945"
"152.88186826964935","155.8006410255605"
"159.2448472644776","159.09487179494502"
"164.88011421592037","160.192948717978"
"159.44558412964548","160.192948717978"
"156.43955322945928","158.728846153934"
"155.3761412808848","160.558974358989"
"161.211592655166","164.9512820514065"
"170.25441492544365","168.2455128205055"
"175.26541545062258","187.644871794945"
"184.0502828519768","186.180769230901"
"182.13285980787072","170.4416666665715"
"169.66657972487897","167.5134615384835"
"163.49272160212564","167.8794871794945"
"158.79121352096075","157.996794871912"
"151.56136609425988","154.3365384615165"
"157.60269397612578","153.2384615384835"
"157.25334209435218","152.1403846154505"
"157.29086447483482","151.40833333342852"
"157.41720307761992","152.1403846154505"
"155.95051798116143","151.7743589744395"
"161.7855342003936","158.728846153934"
"175.31262687495533","175.566025641011"
"191.60560793224343","218.391025641011"
"204.69760212381178","226.0775641025275"
"198.32927086410132","190.939102564044"
"186.61789492540214","184.3506410255605"
"188.56598461356026","192.403205128088"
"188.38780864263165","205.214102564044"
"189.7417217749931","201.91987179494498"
"185.13667123035944","194.23333333342848"
"188.84440704122352","196.4294871794945"
"194.43728420079685","203.383974358989"
"219.15590368278532","224.24743589747249"
"212.53236501428094","189.84102564101102"
"180.04051502094617","177.396153846066"
"169.01575808577059","169.34358974353847"
"165.29199580122608","163.121153846066"
"157.07104380087242","156.1666666665715"
"155.49387456247635","153.9705128205055"
"150.2834209182048","153.9705128205055"
"149.59853523916422","152.5064102564615"
"150.42234909873574","151.7743589744395"
"148.43947851787746","152.5064102564615"
"149.47580635944925","154.3365384615165"
"156.36339824938455","169.70961538454952"
"176.09166337529038","187.278846153934"
"194.92104514919978","216.560897435956"
"218.12404430337992","221.68525641039548"
"208.8898644957552","204.848076923033"
"198.23166215784926","194.5993589744395"
"198.494860360512","196.4294871794945"
"201.19660922719567","202.65192307696702"
"201.20959370906326","200.0897435896045"
"199.68920826579543","196.4294871794945"
"202.65412095438586","197.1615384615165"
"211.11500183982835","206.312179487077"
"234.27889258949034","227.90769230758252"
"223.54853706473136","219.489102564044"
"187.74596093056678","185.81474358960452"
"173.49515687763582","181.4224358974725"
"171.3328985726038","164.58525641039552"
"162.10772827043778","159.09487179494502"
"159.42384885925432","153.9705128205055"
"152.42474607610006","153.2384615384835"
"153.30493992285548","152.1403846154505"
"152.56954915667006","151.0423076924175"
"153.11358359329577","151.40833333342852"
"155.05694837394572","153.2384615384835"
"161.32932904495115","168.97756410252748"
"172.85008950019082","179.9583333334285"
"189.97773247445002","201.187820512923"
"193.47696066227698","202.65192307696702"
"189.061255717396","180.3243589744395"
"177.77745148378884","178.494230769099"
"181.193068013431","178.494230769099"
"181.63073839740835","178.128205128088"
"177.15299003553284","172.27179487191202"
"177.16576334733955","173.369871794945"
"179.02377069140587","172.27179487191202"
"184.41606367500762","176.664102564044"
"190.7979381526772","179.5923076924175"
"179.58613665862654","169.70961538454952"
"167.8126951957107","162.02307692303302"
"161.55419255877587","156.89871794859351"
"154.8809115494978","155.8006410255605"
"151.9108270729196","153.6044871794945"
"149.57402811062707","150.31025641039548"
"151.03411890746662","147.016025641011"
"150.76213423956483","144.81987179494502"
"151.56852774010596","145.185897435956"
"153.45680207547485","145.917948717978"
"155.32955570331242","148.846153846066"
"159.06022188539083","152.5064102564615"
"165.05704810314214","162.389102564044"
"175.60674533045022","170.4416666665715"
"173.85063143524596","175.932051282022"
"166.2379257041145","169.70961538454952"
"165.5846983570209","166.04935897443949"
"165.27475447472963","170.4416666665715"
"163.9537145898139","172.637820512923"
"163.10008172540205","170.4416666665715"
"161.24590617334053","166.78141025646153"
"166.13178558015898","167.5134615384835"
"170.04055539799475","175.566025641011"
"179.67850266934164","181.7884615384835"
"163.48500973995868","171.905769230901"
"158.48382046755202","162.755128205055"
"157.56272644000867","160.192948717978"
"156.64889623338928","158.36282051292298"
"154.77886006941677","154.3365384615165"
"152.91552975043712","152.5064102564615"
"140.4947803042679","147.016025641011"
"133.87620856042204","146.65"
"135.64746102922174","142.9897435896045"
"136.65417869356168","142.6237179485935"
"139.51503410906025","145.917948717978"
"143.75536782609714","145.917948717978"
"158.36568803907008","167.5134615384835"
"178.47559424337757","185.4487179485935"
"178.34129927518336","196.4294871794945"
"175.0524093534497","185.4487179485935"
"169.33064754600315","181.4224358974725"
"172.10663342094608","183.6185897435385"
"170.92655787992737","182.8865384615165"
"167.00678078662145","175.566025641011"
"165.21354385770246","172.27179487191202"
"169.86960635445115","177.396153846066"
"178.10718892938837","183.25256410252751"
"181.89395621879356","197.1615384615165"
"173.29617618648223","182.8865384615165"
"162.9414557946276","167.5134615384835"
"155.1074176958743","159.826923076967"
"153.95780272506602","159.826923076967"
"152.219623498687","156.5326923075825"
"150.6001026047672","154.3365384615165"
"149.85079767183612","153.9705128205055"
"146.470795626737","152.87243589747249"
"146.3705344620835","152.1403846154505"
"147.3260542706773","151.7743589744395"
"146.8739922648255","150.6762820514065"
"146.1194572138057","150.6762820514065"
"152.21140898608886","150.6762820514065"
"156.2442299328091","152.87243589747249"
"160.20775488560798","153.2384615384835"
"158.1599759565583","154.3365384615165"
"159.64462484075335","154.7025641025275"
"161.32873246216874","154.7025641025275"
"161.4164078030551","153.9705128205055"
"156.43182135871444","152.5064102564615"
"157.53657498653243","151.40833333342852"
"162.57512982765365","151.0423076924175"
"164.82322884172476","154.3365384615165"
"165.26315844558206","160.558974358989"
"162.36999898522737","158.728846153934"
"154.03925025867542","154.3365384615165"
"151.0907857529462","152.87243589747249"
"152.4925084568296","150.6762820514065"
"150.77909568807735","149.578205128088"
"148.34009706323704","144.087820512923"
"151.15902983120233","141.5256410255605"
"150.16201494301146","136.4012820514065"
"154.56768311047912","133.10705128202198"
"141.04280705399856","132.375"
"138.73521164705892","132.375"
"149.2004756613165","135.303205128088"
"149.89011219357278","138.59743589747248"
"154.2699228833841","139.6955128205055"
"149.4203812049207","141.89166666657152"
"149.87434854817928","144.81987179494502"
"152.224558852009","146.65"
"154.16412807267258","147.382051282022"
"152.8609983047248","147.382051282022"
"152.15507481502362","146.65"
"151.94943934913536","147.016025641011"
"156.19244867563847","148.846153846066"
"158.81811483902732","142.25769230758252"
"163.86675144249196","169.34358974353847"
"165.69806676545718","167.14743589747252"
"158.40345716059954","161.657051282022"
"157.24697665511317","157.2647435896045"
"160.35669376720756","154.3365384615165"
"155.68601261124135","153.2384615384835"
"155.23659349238656","151.0423076924175"
"162.17426209765546","147.748076923033"
"159.00767057205982","145.917948717978"
"157.30392748826154","144.81987179494502"
"157.08721439090212","143.355769230901"
"158.56483196269537","146.65"
"163.5859397254043","146.65"
"174.39094409618036","172.637820512923"
"196.73203989447933","202.28589743595597"
"200.8463088157925","210.3384615384835"
"192.99064866345267","199.35769230758248"
"189.46379019315907","198.6256410255605"
"191.7298052580994","200.821794871912"
"193.260425325065","196.79551282050548"
"190.04204544679138","190.939102564044"
"191.03681050113687","188.010897435956"
"193.82683598467003","183.25256410252751"
"195.57886948140242","189.84102564101102"
"213.1303287873229","210.3384615384835"
"197.6959449938652","224.61346153848348"
"188.5282105227003","201.91987179494498"
"182.14263542024455","178.494230769099"
"174.0925995433164","170.8076923075825"
"165.8338102192093","161.657051282022"
"165.47337433014323","157.630769230901"
"158.17366225974038","156.1666666665715"
"157.2720510283918","153.6044871794945"
"158.17269701368306","153.9705128205055"
"159.70274999420116","154.3365384615165"
"161.5384155540865","156.1666666665715"
"168.18842607998863","162.389102564044"
"180.47016555340764","174.83397435898902"
"209.01184302485032","210.3384615384835"
"226.54434525783358","209.9724358974725"
"206.70745864841507","212.9006410255605"
"199.99583251353815","208.14230769241752"
"202.87049931920876","207.4102564103955"
"206.218164573838","204.482051282022"
"200.5290142105305","203.01794871797802"
"201.44795617473815","200.0897435896045"
"198.0585352681776","199.35769230758248"
"204.6699998643872","210.7044871794945"
"223.24147602876326","236.3262820514065"
"239.8041386815823","242.9147435896045"
"205.78090962491189","210.3384615384835"
"191.69941078558747","175.932051282022"
"175.59053190989198","175.566025641011"
"170.87846720794548","162.389102564044"
"165.76474748017338","159.09487179494502"
"165.76110671821888","159.460897435956"
"166.59695350250277","157.630769230901"
"165.66154105327982","157.2647435896045"
"167.77339331754348","157.630769230901"
"167.75290100836887","161.29102564101098"
"171.4653100414673","165.6833333334285"
"183.373603398787","178.128205128088"
"203.48061701890603","218.391025641011"
"205.16087595771978","218.391025641011"
"199.11436526817639","210.3384615384835"
"195.00409340297182","200.821794871912"
"194.17487376904245","197.1615384615165"
"194.01967728994816","189.84102564101102"
"192.00493276384137","185.0826923075825"
"190.91074883565912","183.25256410252751"
"191.75155234845735","183.25256410252751"
"194.12325203646293","187.278846153934"
"205.42090950449557","218.391025641011"
"204.64416403182932","179.5923076924175"
"183.4292817489841","177.76217948707702"
"170.64544232840223","171.905769230901"
"168.1173072928028","162.755128205055"
"159.73908429222854","159.09487179494502"
"158.4377445266838","155.0685897435385"
"155.42848230265386","156.5326923075825"
"156.37815475797686","155.8006410255605"
"161.61482493786517","154.7025641025275"
"162.38668549733214","152.1403846154505"
"163.19689515911315","152.87243589747249"
"163.5456473086151","157.630769230901"
"163.5958353778553","160.558974358989"
"182.91236473877748","161.29102564101098"
"184.09609952032307","179.9583333334285"
"184.9201973551672","180.6903846154505"
"179.96934547358757","178.8602564103955"
"183.42911030075095","167.14743589747252"
"175.74009000444588","163.121153846066"
"172.44922274609718","162.755128205055"
"172.2492985629179","162.02307692303302"
"173.04273383008885","160.92499999999998"
"177.29376321677037","161.29102564101098"
"187.47930071352303","159.826923076967"
"168.58592033876926","162.02307692303302"
"163.70490433473628","159.826923076967"
"159.97152575309295","159.826923076967"
"160.38323948596582","157.630769230901"
"154.70069138496092","155.4346153845495"
"154.47418400327564","152.1403846154505"
"140.01859648006703","151.0423076924175"
"145.07377894567372","150.31025641039548"
"143.05645695325856","149.944230769099"
"145.4075241133709","150.6762820514065"
"150.5458758361882","153.9705128205055"
"159.66015447200573","156.89871794859351"
"163.3764415170842","162.02307692303302"
"189.14076693705243","201.91987179494498"
"204.6307924794243","212.9006410255605"
"213.1921884160227","220.953205128088"
"206.49096869651598","210.3384615384835"
"203.87915645372047","210.3384615384835"
"209.17196570843737","215.096794871912"
"196.734100060645","198.6256410255605"
"181.4651054157489","190.573076923033"
"182.4920842588008","183.9846153845495"
"189.15048533630815","185.81474358960452"
"207.83217388477894","222.41730769241752"
"210.54080526311336","237.4243589744395"
"193.0795186654772","197.8935897435385"
"167.71958477309573","165.3173076924175"
"157.69248725876014","163.121153846066"
"157.01748472287213","160.558974358989"
"152.38942716859907","159.09487179494502"
"153.9524499980571","158.728846153934"
"153.54959886320253","156.89871794859351"
"155.96394565141293","156.5326923075825"
"153.25563192090982","156.89871794859351"
"150.35337589116233","157.2647435896045"
"149.23566099779507","158.36282051292298"
"151.6375193412725","159.826923076967"
"165.62340148587344","161.29102564101098"
"168.08201189716542","161.657051282022"
"174.04875296358372","164.219230769099"
"173.2023251998887","167.14743589747252"
"174.30746842975591","166.78141025646153"
"174.24738966861688","164.9512820514065"
"168.35125118047426","164.58525641039552"
"165.6252454171958","164.219230769099"
"164.9375929939571","166.04935897443949"
"166.6085920333231","177.76217948707702"
"175.40484676226149","205.580128205055"
"194.19453012537625","224.97948717949453"
"183.4354694509183","175.932051282022"
"160.10597052552367","165.3173076924175"
"157.7306475677035","163.85320512808798"
"154.02674640636675","162.755128205055"
"150.197477254918","161.29102564101098"
"153.24531226974972","160.558974358989"
"151.19635322817504","159.09487179494502"
"136.88078474586501","157.996794871912"
"140.03669669157193","155.8006410255605"
"140.3139441478059","151.7743589744395"
"150.73952771542142","151.40833333342852"
"153.34594942731613","152.5064102564615"
"158.05944919459364","156.1666666665715"
"157.27344163295672","158.36282051292298"
